customer_id,gender,age,senior_citizen,married,num_dependents,zip_code,city,latitutde,longitude,population,churn_status,churn_label,churn_category,churn_reason,account_id,tenure_months,num_referrals,has_internet_service,internet_type,has_unlimited_data,has_phone_service,has_multiple_lines,has_premium_tech_support,has_online_security,has_online_backup,has_device_protection,contract_type,paperless_billing,payment_method,avg_long_distance_fee_monthly,total_long_distance_fee,avg_gb_download_monthly,stream_tv,stream_movie,stream_music,total_monthly_fee,total_charges_quarter,total_refunds
2761-XECQW,Male,67,1,1,0,95443,Glenhaven,39.045246,-122.743181,175,0.0,0.0,,,RUFQ-UUHOA,8,1,1,Cable,1,0,0,0,0,1,1,Two Year,1,Credit Card,0.0,0.0,27,0,1,0,43.35,371.4,0.0
2786-GCDPI,Female,75,1,0,0,92268,Pioneertown,34.201108,-116.593456,354,0.0,0.0,,,QQPF-VGYDZ,50,0,1,Fiber Optic,1,1,1,1,0,0,1,Month-to-Month,1,Bank Withdrawal,17.65,882.5,29,1,1,0,104.95,5222.35,0.0
2796-NNUFI,Female,56,0,1,0,90274,Palos Verdes Peninsula,33.788208,-118.404955,24979,0.0,0.0,,,JXID-EQMFV,46,1,0,None,0,1,0,0,0,0,0,Two Year,1,Credit Card,30.47,1401.62,0,0,0,0,19.95,927.1,0.0
2839-RFSQE,Female,60,0,0,0,92270,Rancho Mirage,33.763678,-116.429928,12465,1.0,1.0,Attitude,Attitude of support person,LMSQ-IIQFG,2,0,0,None,0,1,0,0,0,0,0,Month-to-Month,0,Mailed Check,24.71,49.42,0,0,0,0,20.65,38.7,0.0
2842-JTCCU,Male,27,0,0,0,95449,Hopland,38.93706,-123.118111,1373,1.0,1.0,Attitude,Attitude of service provider,UUHX-SQXHC,2,0,1,Cable,0,1,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,29.69,59.38,52,0,0,1,46.05,80.35,0.0
2848-YXSMW,Male,38,0,1,0,90503,Torrance,33.840399,-118.353714,41979,0.0,0.0,,,PHLS-DMXKF,72,1,0,None,0,1,0,0,0,0,0,Two Year,0,Credit Card,49.5,3564.0,0,0,0,0,19.4,1363.25,0.0
2851-MMUTZ,Female,29,0,0,0,96148,Tahoe Vista,39.24124,-120.054765,678,0.0,0.0,,,WQLF-BYAVM,27,0,1,Cable,1,1,0,1,0,1,0,Month-to-Month,1,Mailed Check,1.31,35.37,53,0,0,0,56.15,1439.35,0.0
2858-MOFSQ,Female,50,0,0,0,95674,Rio Oso,38.954144,-121.482536,947,1.0,1.0,Price,Price too high,PFXY-DQNOJ,17,0,1,DSL,1,1,1,0,0,0,1,One Year,1,Mailed Check,24.31,413.27,21,0,0,0,55.85,937.5,0.0
2863-IMQDR,Female,52,0,0,0,92130,San Diego,32.957195,-117.202542,28201,0.0,0.0,,,MMPJ-IYPAW,61,0,1,DSL,1,1,1,1,1,1,1,Two Year,0,Bank Withdrawal,23.45,1430.45,8,1,1,1,89.65,5308.7,0.0
2867-UIMSS,Male,24,0,0,0,95385,Vernalis,37.609095,-121.263381,274,1.0,1.0,Dissatisfaction,Product dissatisfaction,JXFB-IIKWE,1,0,1,Fiber Optic,1,1,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,35.77,35.77,69,0,1,1,80.5,80.5,0.0
2873-ZLIWT,Female,64,0,1,0,92592,Temecula,33.507255,-117.029473,46171,1.0,1.0,Competitor,Competitor made better offer,VGKO-RFPHZ,40,1,1,Fiber Optic,1,1,1,1,0,0,1,Month-to-Month,1,Bank Withdrawal,2.03,81.2,19,0,0,0,84.85,3303.05,0.0
2877-VDUER,Female,36,0,1,1,93208,Camp Nelson,36.057458,-118.591951,191,0.0,0.0,,,TBAE-YLFDB,35,6,1,DSL,1,0,0,1,0,0,0,One Year,0,Credit Card,0.0,0.0,30,1,0,0,40.9,1383.6,0.0
2916-BQZLN,Male,29,0,0,0,91335,Reseda,34.200175,-118.540958,68018,0.0,0.0,,,PVEQ-HWEKL,19,0,1,Fiber Optic,1,1,1,0,1,0,1,Month-to-Month,1,Bank Withdrawal,11.42,216.98,41,0,0,0,84.75,1651.95,49.38
2926-JEJJC,Female,26,0,0,0,92305,Angelus Oaks,34.1678,-116.86433,301,0.0,0.0,,,UQKS-XLMZK,8,0,0,None,0,1,0,0,0,0,0,One Year,1,Bank Withdrawal,5.27,42.16,0,0,0,0,20.2,140.95,0.0
2931-XIQBR,Female,41,0,1,3,95451,Kelseyville,38.93496,-122.792243,9902,0.0,0.0,,,TPLR-GDBIH,50,7,1,Fiber Optic,1,1,0,1,0,0,1,One Year,0,Credit Card,47.48,2374.0,27,1,1,1,103.05,5153.5,0.0
2947-DOMLJ,Male,47,0,0,2,90621,Buena Park,33.874224,-117.993368,33528,1.0,1.0,Dissatisfaction,Service dissatisfaction,PMWQ-DSIAC,1,0,1,Cable,1,1,0,0,1,0,0,Month-to-Month,0,Credit Card,11.86,11.86,13,0,0,0,50.6,50.6,0.0
3005-TYFRD,Female,54,0,1,0,93667,Tollhouse,36.993666,-119.348267,2633,0.0,0.0,,,JYSX-BONSO,55,4,1,Fiber Optic,1,1,1,0,0,1,1,Month-to-Month,1,Credit Card,33.66,1851.3,25,1,1,1,103.65,5676.65,0.0
3023-GFLBR,Female,63,0,1,0,92408,San Bernardino,34.084909,-117.258107,12149,1.0,1.0,Attitude,Attitude of service provider,ZHER-ATPNU,33,1,1,Fiber Optic,1,1,1,0,0,0,0,Month-to-Month,0,Credit Card,14.34,473.22,28,0,1,1,86.15,2745.7,0.0
3070-DVEYC,Male,78,1,0,0,95987,Williams,39.117537,-122.284654,4579,1.0,1.0,Attitude,Attitude of support person,NXZP-SIUMP,7,0,1,Fiber Optic,1,1,1,0,0,0,0,Month-to-Month,0,Credit Card,32.4,226.8,7,0,0,0,73.75,545.15,0.0
3082-VQXNH,Male,62,0,1,0,96040,Hat Creek,40.789799,-121.474529,397,,0.0,,,KACD-SBLHR,3,1,1,DSL,1,0,0,0,0,1,0,Month-to-Month,0,Credit Card,0.0,0.0,4,0,0,0,29.8,94.4,0.0
3104-OWCGK,Male,21,0,1,0,93665,South Dos Palos,36.959731,-120.653519,343,1.0,,Other,Moved,RSVQ-YLTSP,60,1,1,Fiber Optic,1,1,0,0,0,1,1,One Year,0,Bank Withdrawal,33.25,1995.0,52,1,0,1,90.95,5453.4,0.0
3106-ULWFW,Female,32,0,1,0,92337,Fontana,34.049671,-117.468896,29847,1.0,1.0,Competitor,Competitor had better devices,ZHDB-BFWME,8,0,1,Fiber Optic,1,1,1,0,0,0,0,Month-to-Month,1,Credit Card,26.41,211.28,16,0,1,1,85.2,627.4,0.0
3120-FAZKD,Male,19,0,1,2,95318,El Portal,37.654551,-119.822984,579,0.0,0.0,,,ZASV-HRPPB,54,7,0,None,0,1,1,0,0,0,0,Two Year,1,Bank Withdrawal,41.58,2245.32,0,0,0,0,24.05,1230.9,0.0
3143-ILDAL,Male,21,0,0,0,91732,El Monte,34.074492,-118.01462,62660,1.0,1.0,Attitude,Attitude of support person,KGCH-FUDEX,56,0,1,Fiber Optic,1,1,1,1,0,1,0,Month-to-Month,1,Bank Withdrawal,25.41,1422.96,51,0,1,1,94.45,5124.6,0.0
3158-MOERK,Female,57,0,0,0,94545,Hayward,37.62984,-122.120843,27311,1.0,1.0,Competitor,Competitor offered more data,PBHQ-ALEEJ,2,0,1,Fiber Optic,1,1,1,0,0,0,0,Month-to-Month,1,Bank Withdrawal,48.34,96.68,28,1,1,1,96.0,174.8,0.0
3164-YAXFY,Male,56,0,0,0,95311,Coulterville,37.722127,-120.110174,2271,0.0,0.0,,,TMQP-ECJPV,57,0,1,DSL,1,0,0,0,1,0,1,Month-to-Month,1,Bank Withdrawal,0.0,0.0,30,1,1,1,53.75,3196.0,0.0
3166-PNEOF,Female,57,0,0,0,94596,Walnut Creek,37.900662,-122.052782,40917,0.0,0.0,,,MONY-VNNPU,61,0,1,Cable,1,1,1,1,1,0,1,Two Year,0,Credit Card,4.51,275.11,24,1,1,1,86.45,5175.3,0.0
3199-XGZCY,Female,51,0,0,0,91344,Granada Hills,34.291273,-118.505104,48867,0.0,0.0,,,MVCA-YJWJV,8,0,1,Fiber Optic,1,1,1,0,0,0,0,Month-to-Month,1,Bank Withdrawal,18.82,150.56,3,0,0,0,75.25,576.7,0.0
3292-PBZEJ,Male,75,1,0,0,96037,Greenview,41.528541,-122.955018,295,0.0,0.0,,,KNVV-BPSUY,11,0,1,Fiber Optic,0,1,1,1,0,1,1,Two Year,1,Bank Withdrawal,2.63,28.93,13,1,1,0,111.4,1183.05,0.0
3312-UUMZW,Male,33,0,1,0,95117,San Jose,37.311088,-121.961786,29914,0.0,0.0,,,UZUY-HXBSS,32,3,1,Fiber Optic,1,1,1,0,0,1,0,Month-to-Month,1,Credit Card,47.89,1532.48,9,1,1,1,98.85,3145.9,0.0
3352-ALMCK,Male,42,0,0,0,95463,Navarro,39.182916,-123.552571,148,0.0,0.0,,,OOPK-UQIMS,40,0,1,Fiber Optic,1,1,1,0,0,1,1,Month-to-Month,1,Credit Card,32.78,1311.2,29,1,1,1,102.65,4108.15,0.0
3398-ZOUAA,Male,76,1,1,0,94063,Redwood City,37.499411,-122.196318,32368,1.0,1.0,Attitude,Attitude of support person,YVXB-DCSWM,21,1,1,Fiber Optic,1,1,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,19.74,414.54,18,0,0,0,69.1,1474.75,0.0
3407-QGWLG,Male,23,0,0,1,95661,Roseville,38.736685,-121.251984,25173,,0.0,,,KFVD-JIGOP,3,0,0,None,0,1,0,0,0,0,0,Month-to-Month,1,Credit Card,37.85,113.55,0,0,0,0,20.05,75.45,0.0
3420-ZDBMA,Male,78,1,0,0,92821,Brea,33.930199,-117.862898,34055,0.0,0.0,,,OAYS-BISIQ,5,0,1,Fiber Optic,1,1,0,0,0,0,0,Two Year,1,Credit Card,17.13,85.65,9,0,0,0,71.45,371.6,0.0
3428-XZMAZ,Male,64,0,0,0,95382,Turlock,37.529656,-120.854357,24708,1.0,1.0,Price,Long distance charges,ZDQR-NSZRZ,1,0,1,Fiber Optic,1,1,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,45.86,45.86,27,0,0,0,69.35,69.35,0.0
3473-XIIIT,Female,61,0,1,0,95824,Sacramento,38.517295,-121.439819,30580,1.0,1.0,Competitor,Competitor had better devices,XHUS-MBMMR,16,1,1,Cable,1,1,1,0,0,1,0,Month-to-Month,1,Bank Withdrawal,37.83,605.28,26,1,1,1,100.0,1534.75,0.0
3536-IQCTX,Male,76,1,1,0,91030,South Pasadena,34.110444,-118.156957,23984,1.0,1.0,Competitor,Competitor had better devices,JXPU-SENDT,32,1,1,Fiber Optic,1,1,1,0,0,0,0,Month-to-Month,0,Bank Withdrawal,49.6,1587.2,10,0,1,1,85.3,2661.1,0.0
3538-WZPHD,Male,46,0,0,0,94127,San Francisco,37.736535,-122.45732,20643,1.0,1.0,Competitor,Competitor had better devices,KIBL-SVPFY,3,0,1,Cable,1,0,0,0,0,1,0,Month-to-Month,1,Bank Withdrawal,0.0,0.0,3,0,0,0,29.6,79.45,0.0
3563-SVYLG,Male,38,0,1,1,92364,Nipton,35.478736,-115.516984,162,0.0,0.0,,,PJIP-TJTAX,68,4,1,DSL,1,1,0,1,1,1,1,Two Year,0,Credit Card,36.51,2482.68,24,0,0,0,62.65,4375.8,0.0
3567-PQTSO,Male,40,0,1,1,96048,Junction City,40.913192,-123.06597,734,0.0,0.0,,,NJJL-JLHGE,53,7,1,Fiber Optic,1,1,1,0,0,1,1,One Year,1,Bank Withdrawal,3.78,200.34,27,1,1,1,105.25,5576.3,0.0
3572-UOLYZ,Female,28,0,0,2,95118,San Jose,37.255479,-121.889838,31926,0.0,0.0,,,YGBH-JEDVR,46,0,1,Fiber Optic,1,1,1,1,0,0,1,Month-to-Month,1,Bank Withdrawal,4.08,187.68,59,0,0,0,84.8,3958.85,0.0
3580-HYCSP,Male,44,0,1,4,92655,Midway City,33.744439,-117.98588,8660,0.0,0.0,,,RPSH-CKAUY,72,10,1,Fiber Optic,1,1,1,0,1,1,1,Two Year,1,Bank Withdrawal,33.01,2376.72,51,1,1,1,110.3,7966.9,0.0
3590-TCXTB,Male,50,0,0,0,90703,Cerritos,33.8681,-118.067402,51556,,0.0,,,NFTP-ZMPIT,1,0,0,None,0,1,0,0,0,0,0,Month-to-Month,0,Credit Card,31.97,31.97,0,0,0,0,20.35,20.35,0.0
3597-MVHJT,Female,49,0,0,0,92227,Brawley,33.03933,-115.191857,23394,0.0,0.0,,,SYLV-PDESH,27,0,1,Fiber Optic,1,1,1,0,0,0,0,Month-to-Month,1,Bank Withdrawal,35.17,949.59,24,1,1,1,95.6,2595.25,0.0
3629-WEAAM,Female,19,0,0,0,95941,Forbestown,39.531028,-121.24807,452,0.0,0.0,,,VICQ-FSMEX,8,0,1,DSL,0,1,0,1,0,0,1,Month-to-Month,0,Mailed Check,45.04,360.32,73,0,1,1,64.1,504.05,0.0
3645-DEYGF,Male,29,0,0,1,91325,Northridge,34.236683,-118.517588,32307,,0.0,,,VDEI-DOESE,1,0,0,None,0,1,0,0,0,0,0,Month-to-Month,0,Credit Card,7.57,7.57,0,0,0,0,20.75,20.75,0.0
3682-YEUWS,Male,27,0,1,1,96134,Tulelake,41.813521,-121.492666,2595,0.0,0.0,,,SRGY-SSJVA,10,4,0,None,0,1,1,0,0,0,0,Month-to-Month,1,Credit Card,4.16,41.6,0,0,0,0,24.4,253.9,0.0
3707-LRWZD,Female,44,0,0,0,94611,Oakland,37.828416,-122.216005,36517,1.0,,Other,Moved,VLNF-TTUJK,32,0,1,Fiber Optic,1,1,1,0,0,0,0,One Year,0,Bank Withdrawal,40.26,1288.32,14,1,0,0,84.05,2781.85,0.0
3714-NTNFO,Female,49,0,0,0,90048,Los Angeles,34.072945,-118.37267,21739,0.0,0.0,,,OWOR-BGZSH,49,0,1,Fiber Optic,1,1,1,0,0,0,0,Month-to-Month,1,Bank Withdrawal,27.2,1332.8,24,0,1,1,84.5,3906.7,0.0
3744-ZRRDZ,Male,25,0,0,0,90501,Torrance,33.833699,-118.314387,40705,1.0,1.0,Dissatisfaction,Network reliability,KBOP-AQBQG,21,0,1,Fiber Optic,1,1,1,0,0,1,0,Month-to-Month,1,Bank Withdrawal,12.76,267.96,48,0,0,1,82.35,1852.85,0.0
3750-YHRYO,Male,64,0,1,0,91741,Glendora,34.14649,-117.849815,24973,0.0,0.0,,,KITU-VPLAX,7,1,0,None,0,1,0,0,0,0,0,One Year,0,Mailed Check,21.09,147.63,0,0,0,0,20.65,150.0,0.0
3768-NLUBH,Male,73,1,1,0,90503,Torrance,33.840399,-118.353714,41979,1.0,1.0,Dissatisfaction,Network reliability,TNKK-SUNBJ,57,1,1,Fiber Optic,1,1,1,0,0,0,1,Month-to-Month,0,Bank Withdrawal,42.1,2399.7,3,1,1,0,100.6,5746.15,0.0
3768-VHXQO,Male,19,0,1,0,90278,Redondo Beach,33.873395,-118.37019,37322,0.0,0.0,,,TPIH-XNHYM,67,9,0,None,0,1,1,0,0,0,0,Two Year,0,Credit Card,3.28,219.76,0,0,0,0,24.85,1583.5,0.0
3786-WOVKF,Female,69,1,1,0,92807,Anaheim,33.848733,-117.788357,36301,0.0,0.0,,,SVDV-PFLNS,72,8,1,Fiber Optic,0,1,1,0,1,1,0,One Year,1,Bank Withdrawal,7.85,565.2,20,1,1,1,106.85,7677.4,0.0
3813-DHBBB,Male,39,0,1,0,96104,Cedarville,41.505916,-120.152505,857,0.0,0.0,,,MFDN-OAHXL,67,10,1,DSL,1,0,0,1,1,1,0,Two Year,1,Bank Withdrawal,0.0,0.0,6,0,1,1,50.95,3521.7,0.0
3823-KYNQY,Male,61,0,0,0,91406,Van Nuys,34.195685,-118.490752,50047,0.0,0.0,,,XWFU-AXYES,12,0,0,None,0,1,1,0,0,0,0,One Year,0,Credit Card,25.57,306.84,0,0,0,0,24.95,280.4,0.0
3836-FZSDJ,Male,69,1,1,0,93720,Fresno,36.878709,-119.7645,45087,0.0,0.0,,,RTYH-BASDG,71,0,0,None,0,1,1,0,0,0,0,Two Year,0,Bank Withdrawal,22.19,1575.49,0,0,0,0,24.85,1901.0,0.0
3842-QTGDL,Male,59,0,1,0,94595,Walnut Creek,37.862128,-122.075197,18024,0.0,0.0,,,KNYX-JAWKD,16,8,1,Fiber Optic,1,1,0,0,1,1,0,Month-to-Month,0,Bank Withdrawal,46.0,736.0,30,0,0,0,80.75,1321.3,0.0
3845-FXCYS,Male,55,0,0,0,95335,Long Barn,38.109125,-120.078597,683,,0.0,,,QFSZ-SLCRM,2,0,0,None,0,1,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,7.8,15.6,0,0,0,0,19.65,31.2,0.0
3911-RSNHI,Female,46,0,1,0,95765,Rocklin,38.823278,-121.281856,15494,0.0,0.0,,,PDBB-LOAFY,71,2,1,DSL,1,0,0,1,0,1,1,Two Year,1,Credit Card,0.0,0.0,27,1,1,1,61.4,4310.35,0.0
3946-MHCZW,Male,50,0,0,0,91761,Ontario,34.035602,-117.591528,56280,1.0,1.0,Attitude,Attitude of support person,MSYS-YNQTB,1,0,1,DSL,1,1,0,0,0,0,1,Month-to-Month,0,Credit Card,6.95,6.95,11,0,0,0,50.9,50.9,0.0
3978-YNKDD,Male,62,0,0,2,90232,Culver City,34.019323,-118.391902,15195,0.0,0.0,,,RGSE-ZGUSX,19,0,0,None,0,1,0,0,0,0,0,Two Year,0,Credit Card,36.16,687.04,0,0,0,0,20.85,467.5,0.0
4000-VGMQP,Male,56,0,1,3,95726,Pollock Pines,38.733908,-120.453416,8577,0.0,0.0,,,QPEH-CGUYR,38,2,1,Cable,1,1,1,0,0,1,1,One Year,0,Credit Card,13.67,519.46,30,1,1,1,78.95,2862.55,0.0
4001-TSBTV,Female,49,0,1,2,95827,Sacramento,38.549185,-121.328386,19611,0.0,0.0,,,PMBO-XXJRN,58,5,1,Fiber Optic,1,1,0,0,0,1,1,Month-to-Month,1,Bank Withdrawal,40.74,2362.92,17,1,0,0,91.55,5511.65,0.0
4029-HPFVY,Male,35,0,0,0,94118,San Francisco,37.781304,-122.461522,38955,,0.0,,,YAPS-QLJKV,3,0,1,Fiber Optic,1,1,0,0,0,0,0,Month-to-Month,1,Credit Card,9.74,29.22,27,0,0,0,70.3,220.4,0.0
4032-RMHCI,Female,37,0,1,2,96028,Fall River Mills,41.017282,-121.468945,1902,0.0,0.0,,,WCEW-YATLU,41,1,1,Cable,1,0,0,0,1,0,1,One Year,0,Credit Card,0.0,0.0,16,0,0,0,35.4,1412.4,0.0
4054-CUMIA,Female,29,0,1,1,93451,San Miguel,35.886767,-120.608661,2666,0.0,0.0,,,UUDZ-UUUXV,18,10,0,None,0,1,0,0,0,0,0,Month-to-Month,1,Credit Card,35.44,637.92,0,0,0,0,20.25,401.95,0.0
4059-IIEBK,Female,51,0,0,0,93023,Ojai,34.581308,-118.931948,21633,0.0,0.0,,,WRYA-AZAJN,7,0,1,Fiber Optic,1,1,1,0,0,1,0,Month-to-Month,1,Bank Withdrawal,40.76,285.32,16,0,0,0,78.55,522.95,47.19
4079-ULGFR,Male,22,0,0,0,95043,Paicines,36.525703,-120.952122,813,0.0,0.0,,,RMJT-OZOQM,16,0,0,None,0,1,0,0,0,0,0,Month-to-Month,0,Credit Card,4.13,66.08,0,0,0,0,20.0,275.7,0.0
4102-OQUPX,Male,67,1,1,0,95250,Sheep Ranch,38.244806,-120.417301,88,1.0,1.0,Competitor,Competitor made better offer,QWCG-JRKFM,1,1,1,Fiber Optic,0,1,1,0,0,0,0,Month-to-Month,1,Bank Withdrawal,17.36,17.36,29,0,0,0,74.4,74.4,0.0
4106-HADHQ,Male,42,0,1,0,95715,Emigrant Gap,39.23754,-120.720196,185,1.0,,Other,Moved,KAFT-QNGZV,39,1,1,DSL,1,1,0,1,1,0,1,One Year,0,Credit Card,35.7,1392.3,9,1,1,1,80.0,3182.95,0.0
4123-DVHPH,Male,49,0,1,0,94563,Orinda,37.873916,-122.20522,17964,0.0,0.0,,,LCFK-IMVNV,9,3,1,Fiber Optic,1,1,1,0,1,0,0,Month-to-Month,1,Bank Withdrawal,22.41,201.69,21,0,1,1,88.05,801.3,0.0
4140-WJAWW,Female,57,0,0,0,90071,Los Angeles,34.052917,-118.255178,21,1.0,1.0,Price,Long distance charges,LCRQ-SBVYS,5,0,0,None,0,1,0,0,0,0,0,Month-to-Month,0,Credit Card,6.17,30.85,0,0,0,0,19.85,108.05,0.0
4163-NCJAK,Female,55,0,1,0,92260,Palm Desert,33.694501,-116.412711,29340,0.0,0.0,,,YEFT-CORVH,46,9,0,None,0,1,1,0,0,0,0,One Year,1,Bank Withdrawal,35.46,1631.16,0,0,0,0,24.45,1066.15,0.0
4174-LPGTI,Female,49,0,1,0,92223,Beaumont,33.946982,-116.977672,17721,1.0,,Other,Moved,KAPR-DVPHH,41,1,1,DSL,1,1,0,1,0,1,0,One Year,1,Bank Withdrawal,32.02,1312.82,28,0,1,1,66.5,2728.6,0.0
4213-HKBJO,Female,60,0,0,0,94553,Martinez,38.014457,-122.115432,46677,0.0,0.0,,,YODM-YLZVV,33,0,0,None,0,1,1,0,0,0,0,Two Year,0,Credit Card,36.5,1204.5,0,0,0,0,25.7,826.1,0.0
4234-XTNEA,Male,25,0,0,0,92606,Irvine,33.703976,-117.824172,17621,,0.0,,,ODTT-SCUQA,2,0,1,Fiber Optic,1,1,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,37.7,75.4,73,1,0,0,79.95,174.45,0.0
4283-FUTGF,Male,67,1,0,0,94803,El Sobrante,37.963995,-122.288296,25399,1.0,1.0,Dissatisfaction,Network reliability,XAIW-TRGRS,19,0,1,Fiber Optic,1,1,1,0,0,0,1,Month-to-Month,1,Bank Withdrawal,16.78,318.82,15,0,0,0,79.85,1471.75,0.0
4291-YZODP,Female,56,0,0,3,94070,San Carlos,37.497915,-122.267361,28098,0.0,0.0,,,OUNN-ZDEUX,7,0,0,None,0,1,0,0,0,0,0,One Year,0,Credit Card,49.66,347.62,0,0,0,0,20.05,96.8,0.0
4342-HENTK,Female,67,1,0,0,95542,Garberville,40.057784,-123.679461,2423,1.0,1.0,Competitor,Competitor had better devices,KFDS-WPNYL,2,0,1,Fiber Optic,1,1,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,12.52,25.04,25,0,0,0,70.65,142.35,0.0
4353-HYOJD,Female,37,0,1,5,91016,Monrovia,34.1528,-118.000482,41067,0.0,0.0,,,PGBV-NDGZW,27,5,1,DSL,1,1,0,0,0,1,0,Month-to-Month,0,Credit Card,19.32,521.64,30,0,0,0,49.85,1336.15,0.0
4355-CVPVS,Female,49,0,1,1,93207,California Hot Springs,35.865795,-118.69759,226,0.0,0.0,,,VZRR-MPSLQ,56,4,1,Fiber Optic,1,1,0,0,0,0,0,One Year,0,Bank Withdrawal,12.97,726.32,28,1,1,1,88.9,4968.0,0.0
4396-KLSEH,Male,26,0,0,0,93311,Bakersfield,35.16207,-119.194488,20440,0.0,0.0,,,TUKT-SYMFY,4,0,0,None,0,1,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,6.88,27.52,0,0,0,0,19.85,63.0,0.0
4403-BWPAY,Male,40,0,0,0,90017,Los Angeles,34.052842,-118.264495,20692,0.0,0.0,,,ZUGI-VUIKH,14,0,0,None,0,1,1,0,0,0,0,One Year,1,Credit Card,33.5,469.0,0,0,0,0,24.8,321.7,0.0
4439-JMPMT,Female,38,0,1,0,95427,Comptche,39.239818,-123.565432,371,1.0,1.0,Attitude,Attitude of support person,KNJP-UCOJD,5,1,1,Fiber Optic,1,1,0,1,0,0,0,Month-to-Month,1,Bank Withdrawal,1.12,5.6,22,1,0,0,85.75,470.95,44.16
4514-GFCFI,Female,76,1,0,0,92117,San Diego,32.825086,-117.199424,51213,1.0,1.0,Attitude,Attitude of support person,OAQA-SIZVW,16,0,1,Fiber Optic,1,1,1,0,0,0,0,Month-to-Month,1,Bank Withdrawal,17.51,280.16,7,1,0,0,84.75,1350.15,0.0
4518-FZBSX,Male,57,0,1,2,95311,Coulterville,37.722127,-120.110174,2271,0.0,0.0,,,SGWJ-VCMMT,42,4,0,None,0,1,0,0,0,0,0,One Year,0,Credit Card,9.33,391.86,0,0,0,0,20.25,854.9,0.0
4521-YEEHE,Female,23,0,1,0,92805,Anaheim,33.830209,-117.906099,68802,0.0,0.0,,,RXRC-NSJJW,18,8,1,Fiber Optic,1,1,1,1,0,0,0,Month-to-Month,1,Bank Withdrawal,18.55,333.9,59,1,0,1,88.85,1594.75,21.58
4526-RMTLL,Male,32,0,1,1,90270,Maywood,33.988572,-118.186565,28094,0.0,0.0,,,NXEN-OWUWA,8,0,1,DSL,1,1,1,1,1,1,0,Two Year,1,Credit Card,37.28,298.24,14,0,1,1,76.15,645.8,0.0
4537-CIBHB,Female,59,0,1,3,93203,Arvin,35.116307,-118.817644,16206,0.0,0.0,,,XUVW-FNQWO,9,10,0,None,0,1,0,0,0,0,0,One Year,0,Credit Card,12.55,112.95,0,0,0,0,20.25,172.35,0.0
4549-ZDQYY,Female,35,0,0,0,90505,Torrance,33.807882,-118.347957,34873,0.0,0.0,,,VUWS-NAWEW,52,0,1,DSL,1,1,0,1,1,0,1,One Year,0,Credit Card,33.84,1759.68,5,0,0,0,57.95,3042.25,0.0
4550-EVXNY,Female,52,0,0,0,94115,San Francisco,37.786031,-122.437301,33122,1.0,1.0,Competitor,Competitor offered higher download speeds,RQSL-SOFFE,1,0,1,Fiber Optic,1,1,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,49.24,49.24,8,0,0,0,69.65,69.65,0.0
4616-EWBNJ,Female,23,0,0,0,90042,Los Angeles,34.11572,-118.192754,64672,0.0,0.0,,,SFTF-UDZCS,16,0,0,None,0,1,0,0,0,0,0,One Year,0,Bank Withdrawal,47.25,756.0,0,0,0,0,20.1,318.6,0.0
4636-OLWOE,Male,20,0,0,2,95540,Fortuna,40.584991,-124.121504,12241,0.0,0.0,,,KKOE-LCEYT,54,0,1,Cable,1,1,0,1,0,1,1,One Year,1,Bank Withdrawal,4.16,224.64,59,0,0,0,61.0,3283.05,0.0
4640-UHDOS,Female,60,0,1,0,92371,Phelan,34.441123,-117.537886,12463,1.0,1.0,Competitor,Competitor had better devices,LFXA-JOZIX,13,3,1,DSL,1,1,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,19.05,247.65,27,0,1,1,55.95,734.35,0.0
4667-OHGKG,Male,61,0,0,0,93067,Summerland,34.420998,-119.60137,576,1.0,1.0,Dissatisfaction,Service dissatisfaction,LSUE-MOYAH,1,0,0,None,0,1,0,0,0,0,0,Month-to-Month,1,Credit Card,49.2,49.2,0,0,0,0,19.3,19.3,0.0
4693-VWVBO,Female,60,0,0,0,95252,Valley Springs,38.156971,-120.849231,11266,,0.0,,,XKWP-HUKIC,3,0,0,None,0,1,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,40.98,122.94,0,0,0,0,19.55,61.05,0.0
4698-KVLLG,Female,66,1,0,0,94964,San Quentin,37.942551,-122.491642,6448,0.0,0.0,,,QULH-JUBAT,51,0,0,None,0,1,0,0,0,0,0,Two Year,0,Credit Card,47.46,2420.46,0,0,0,0,19.6,967.9,0.0
4701-AHWMW,Male,30,0,1,0,96130,Susanville,40.559177,-120.612113,19440,1.0,1.0,Attitude,Attitude of service provider,PXZP-NFYUS,55,1,1,DSL,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,0.0,0.0,42,1,1,1,54.55,2978.3,0.0
